Estimate,Est.Error,Q2.5,Q97.5,Group,WeeksNom,TimeNom,Diet,Sex,Geno,Time,Weeks
8.417780348500065,1.2552079021617597,5.939999857159286,10.876205558135585,HetCre.Male.HFD,54,0,HFD,Male,HetCre,0,54
15.79257990403422,1.2961826209115854,13.250466410850358,18.322474287176206,HetCre.Male.HFD,54,15,HFD,Male,HetCre,15,54
13.923119445301934,1.3688680647618896,11.228954148416301,16.608658506965693,HetCre.Male.HFD,54,30,HFD,Male,HetCre,30,54
10.31172943180423,1.3831505593703235,7.597076422065314,13.01628503308518,HetCre.Male.HFD,54,60,HFD,Male,HetCre,60,54
8.981323085545364,1.336202550801723,6.363080121612945,11.597663098777199,HetCre.Male.HFD,54,90,HFD,Male,HetCre,90,54
8.514748857330572,1.2876995301841627,5.999002848032461,11.032145819443596,HetCre.Male.HFD,54,120,HFD,Male,HetCre,120,54
8.06305187573306,1.0832403285886267,5.937052353777756,10.187611343546791,InsRCre.Female.HFD,9,0,HFD,Female,InsRCre,0,9
25.14781988454899,1.1341295243976133,22.919641886702767,27.370926908591876,InsRCre.Female.HFD,9,15,HFD,Female,InsRCre,15,9
20.953409202981852,1.2341500363498703,18.530639328284852,23.368443357944706,InsRCre.Female.HFD,9,30,HFD,Female,InsRCre,30,9
14.420131538279769,1.2559170586977586,11.96111017990685,16.883584937255744,InsRCre.Female.HFD,9,60,HFD,Female,InsRCre,60,9
10.731665068231294,1.1868601746496719,8.400462733057495,13.058839608870839,InsRCre.Female.HFD,9,90,HFD,Female,InsRCre,90,9
9.239411990322196,1.1224418680956016,7.039759247721459,11.437239476200697,InsRCre.Female.HFD,9,120,HFD,Female,InsRCre,120,9
8.569319943334428,1.1622160290823873,6.295508878192759,10.851813784194752,InsRCre.Female.HFD,21,0,HFD,Female,InsRCre,0,21
21.646201149645986,1.2127736025796994,19.266481902480024,24.022279065303092,InsRCre.Female.HFD,21,15,HFD,Female,InsRCre,15,21
22.954012671508746,1.3882641132638127,20.240044524303492,25.671384143546007,InsRCre.Female.HFD,21,30,HFD,Female,InsRCre,30,21
19.153316694114448,1.4720748573741949,16.267819541219303,22.02996655194417,InsRCre.Female.HFD,21,60,HFD,Female,InsRCre,60,21
15.479297010682867,1.2673398640030233,12.998033384892672,17.967451550971425,InsRCre.Female.HFD,21,90,HFD,Female,InsRCre,90,21
11.968046903716312,1.2017035423008327,9.609581511571356,14.321164336071668,InsRCre.Female.HFD,21,120,HFD,Female,InsRCre,120,21
9.322462844175147,1.2697339884426724,6.838212022168264,11.81155854535201,InsRCre.Female.HFD,39,0,HFD,Female,InsRCre,0,39
23.86930919798812,1.4809934948956596,21.038304528505535,26.83346532179503,InsRCre.Female.HFD,39,15,HFD,Female,InsRCre,15,39
25.45397966316923,1.5157281078326637,22.47590713928376,28.40465842891798,InsRCre.Female.HFD,39,30,HFD,Female,InsRCre,30,39
18.987079725077976,1.43546502625742,16.16898750932148,21.802879409853823,InsRCre.Female.HFD,39,60,HFD,Female,InsRCre,60,39
15.49611098438199,1.3623653070107138,12.823705347828621,18.164017911000954,InsRCre.Female.HFD,39,90,HFD,Female,InsRCre,90,39
13.687118990390196,1.3104586488101022,11.10952742812726,16.26445322803787,InsRCre.Female.HFD,39,120,HFD,Female,InsRCre,120,39
8.736199060070788,1.2105599318903988,6.36694726897882,11.102290795577158,InsRCre.Female.HFD,54,0,HFD,Female,InsRCre,0,54
23.81699851962829,1.4025188208084565,21.06074550591044,26.543777857297805,InsRCre.Female.HFD,54,15,HFD,Female,InsRCre,15,54
20.813063604487205,1.577241359855051,17.822987610229323,23.99304559743117,InsRCre.Female.HFD,54,30,HFD,Female,InsRCre,30,54
14.846469392767975,1.4392780087227122,12.008112130576027,17.64981750571378,InsRCre.Female.HFD,54,60,HFD,Female,InsRCre,60,54
13.482367797870925,1.3154013486684564,10.900834163157459,16.05824054934489,InsRCre.Female.HFD,54,90,HFD,Female,InsRCre,90,54
11.070588634968148,1.2546051558848623,8.60374545582983,13.532118233673016,InsRCre.Female.HFD,54,120,HFD,Female,InsRCre,120,54
9.977277115609699,1.2179344901137865,7.584533802910108,12.35590878813702,InsRCre.Male.HFD,9,0,HFD,Male,InsRCre,0,9
23.48177569684281,1.44571317219187,20.64774118680618,26.32027014488611,InsRCre.Male.HFD,9,15,HFD,Male,InsRCre,15,9
24.088755952614456,1.5298153875404947,21.12451685779737,27.112926142960998,InsRCre.Male.HFD,9,30,HFD,Male,InsRCre,30,9
21.66719012187823,1.4552934470250967,18.814506848760722,24.51005038260787,InsRCre.Male.HFD,9,60,HFD,Male,InsRCre,60,9
18.382129704739835,1.3834959356673067,15.67304577238886,21.096672053839097,InsRCre.Male.HFD,9,90,HFD,Male,InsRCre,90,9
13.1298352798091,1.3240337812561729,10.528931218989175,15.734626844842323,InsRCre.Male.HFD,9,120,HFD,Male,InsRCre,120,9
12.541074855432893,1.3425691503326207,9.914317164938184,15.179103762914128,InsRCre.Male.HFD,25,0,HFD,Male,InsRCre,0,21
23.986239102151483,1.3924547858675953,21.25136818679204,26.719339962883872,InsRCre.Male.HFD,25,15,HFD,Male,InsRCre,15,21
23.586629724395173,1.490083257274166,20.66079584819479,26.509654028388077,InsRCre.Male.HFD,25,30,HFD,Male,InsRCre,30,21
18.757171091163382,1.5188923177450957,15.782259066928587,21.73113746116731,InsRCre.Male.HFD,25,60,HFD,Male,InsRCre,60,21
15.911369668498635,1.4433384058119192,13.078329676771487,18.730236998344527,InsRCre.Male.HFD,25,90,HFD,Male,InsRCre,90,21
13.404406985123215,1.382547557996014,10.701892355299051,16.102309747951075,InsRCre.Male.HFD,25,120,HFD,Male,InsRCre,120,21
10.604734947686659,1.1704883691799792,8.311065482262856,12.899009725358514,InsRCre.Male.HFD,39,0,HFD,Male,InsRCre,0,39
24.25444814868835,1.223350307975192,21.84928193564613,26.65780562908484,InsRCre.Male.HFD,39,15,HFD,Male,InsRCre,15,39
